Retailer;Retailer ID;Invoice Date;Region;State;City;Product;Price per Unit;Units Sold;Total Sales;Operating Profit;Operating Margin;Sales Method
Kohl's;1197831;16/04/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;30.00;264;7920.00;396.00;0.5;Outlet
Kohl's;1197831;17/04/2021;South;Tennessee;Knoxville;Women's Street Footwear;30.00;322;9660.00;483.00;0.5;Outlet
Kohl's;1197831;18/04/2021;South;Tennessee;Knoxville;Women's Athletic Footwear;32.00;196;6272.00;382.59;0.61;Outlet
Kohl's;1197831;19/04/2021;South;Tennessee;Knoxville;Men's Apparel;33.00;182;6006.00;270.27;0.45;Outlet
Kohl's;1197831;20/04/2021;South;Tennessee;Knoxville;Women's Apparel;38.00;272;10336.00;640.83;0.62;Outlet
Kohl's;1197831;21/04/2021;South;Tennessee;Knoxville;Men's Street Footwear;29.00;233;6757.00;344.61;0.51;Outlet
Kohl's;1197831;22/04/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;44.00;271;11924.00;608.12;0.51;Outlet
Kohl's;1197831;23/04/2021;South;Tennessee;Knoxville;Women's Street Footwear;39.00;314;12246.00;575.56;0.47;Outlet
Kohl's;1197831;24/04/2021;South;Tennessee;Knoxville;Women's Athletic Footwear;32.00;162;5184.00;305.86;0.59;Outlet
Kohl's;1197831;25/04/2021;South;Tennessee;Knoxville;Men's Apparel;35.00;143;5005.00;225.23;0.45;Outlet
Kohl's;1197831;26/04/2021;South;Tennessee;Knoxville;Women's Apparel;40.00;232;9280.00;621.76;0.67;Outlet
Kohl's;1197831;27/04/2021;South;Tennessee;Knoxville;Men's Street Footwear;40.00;209;8360.00;418.00;0.5;Outlet
Kohl's;1197831;28/04/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;33.00;213;7029.00;330.36;0.47;Outlet
Kohl's;1197831;29/04/2021;South;Tennessee;Knoxville;Women's Street Footwear;40.00;203;8120.00;414.12;0.51;Outlet
Kohl's;1197831;30/04/2021;South;Tennessee;Knoxville;Women's Athletic Footwear;40.00;136;5440.00;310.08;0.57;Outlet
Kohl's;1197831;01/05/2021;South;Tennessee;Knoxville;Men's Apparel;39.00;120;4680.00;201.24;0.43;Outlet
Kohl's;1197831;02/05/2021;South;Tennessee;Knoxville;Women's Apparel;30.00;219;6570.00;407.34;0.62;Outlet
Kohl's;1197831;03/05/2021;South;Tennessee;Knoxville;Men's Street Footwear;28.00;201;5628.00;292.66;0.52;Outlet
Kohl's;1197831;04/05/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;25.00;178;4450.00;213.60;0.48;Outlet
Kohl's;1197831;05/05/2021;South;Tennessee;Knoxville;Women's Street Footwear;27.00;163;4401.00;211.25;0.48;Outlet
Kohl's;1197831;06/05/2021;South;Tennessee;Knoxville;Women's Athletic Footwear;30.00;131;3930.00;235.80;0.6;Outlet
Kohl's;1197831;07/05/2021;South;Tennessee;Knoxville;Men's Apparel;28.00;109;3052.00;134.29;0.44;Outlet
Kohl's;1197831;08/05/2021;South;Tennessee;Knoxville;Women's Apparel;29.00;179;5191.00;347.80;0.67;Outlet
Kohl's;1197831;09/05/2021;South;Tennessee;Knoxville;Men's Street Footwear;24.00;203;4872.00;233.86;0.48;Outlet
Kohl's;1197831;10/05/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;21.00;223;4683.00;229.47;0.49;Outlet
Kohl's;1197831;11/05/2021;South;Tennessee;Knoxville;Women's Street Footwear;37.00;204;7548.00;354.76;0.47;Outlet
Kohl's;1197831;12/05/2021;South;Tennessee;Knoxville;Women's Athletic Footwear;38.00;157;5966.00;369.89;0.62;Outlet
Kohl's;1197831;13/05/2021;South;Tennessee;Knoxville;Men's Apparel;43.00;140;6020.00;276.92;0.46;Outlet
Kohl's;1197831;14/05/2021;South;Tennessee;Knoxville;Women's Apparel;43.00;202;8686.00;573.28;0.66;Outlet
Kohl's;1197831;15/05/2021;South;Tennessee;Knoxville;Men's Street Footwear;39.00;248;9672.00;464.26;0.48;Outlet
Kohl's;1197831;16/05/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;37.00;264;9768.00;478.63;0.49;Outlet
Kohl's;1197831;17/05/2021;South;Tennessee;Knoxville;Women's Street Footwear;44.00;210;9240.00;471.24;0.51;Outlet
Kohl's;1197831;18/05/2021;South;Tennessee;Knoxville;Women's Athletic Footwear;44.00;176;7744.00;464.64;0.6;Outlet
Kohl's;1197831;19/05/2021;South;Tennessee;Knoxville;Men's Apparel;38.00;160;6080.00;285.76;0.47;Outlet
Kohl's;1197831;20/05/2021;South;Tennessee;Knoxville;Women's Apparel;49.00;225;11025.00;694.58;0.63;Outlet
Kohl's;1185732;21/05/2021;South;Tennessee;Knoxville;Men's Street Footwear;27.00;140;3780.00;166.32;0.44;Outlet
Kohl's;1185732;22/05/2021;South;Tennessee;Knoxville;Men's Athletic Footwear;23.00;70;1610.00;66.01;0.41;Outlet
Kohl's;1185732;23/05/2021;South;Tennessee;Knoxville;Women's Street Footwear;19.00;74;1406.00;54.83;0.39;Outlet
Kohl's;1185732;24/05/2021;South;Tennessee;Knoxville;Women's Athletic Footwear;22.00;23;506.00;21.76;0.43;Outlet
Kohl's;1197831;05/08/2021;South;Alabama;Birmingham;Men's Apparel;31.00;114;3534.00;144.89;0.41;Outlet
Kohl's;1197831;06/08/2021;South;Alabama;Birmingham;Women's Apparel;24.00;152;3648.00;215.23;0.59;Outlet
Kohl's;1197831;07/08/2021;South;Alabama;Birmingham;Men's Street Footwear;16.00;206;3296.00;154.91;0.47;Outlet
Kohl's;1197831;08/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;26.00;192;4992.00;209.66;0.42;Outlet
Kohl's;1197831;09/08/2021;South;Alabama;Birmingham;Women's Street Footwear;26.00;136;3536.00;155.58;0.44;Outlet
Kohl's;1197831;10/08/2021;South;Alabama;Birmingham;Women's Athletic Footwear;24.00;113;2712.00;146.45;0.54;Outlet
Kohl's;1197831;11/08/2021;South;Alabama;Birmingham;Men's Apparel;29.00;85;2465.00;96.14;0.39;Outlet
Kohl's;1197831;12/08/2021;South;Alabama;Birmingham;Women's Apparel;27.00;144;3888.00;221.62;0.57;Outlet
Kohl's;1197831;13/08/2021;South;Alabama;Birmingham;Men's Street Footwear;23.00;194;4462.00;218.64;0.49;Outlet
Kohl's;1197831;14/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;32.00;194;6208.00;291.78;0.47;Outlet
Kohl's;1197831;15/08/2021;South;Alabama;Birmingham;Women's Street Footwear;20.00;144;2880.00;146.88;0.51;Outlet
Kohl's;1197831;16/08/2021;South;Alabama;Birmingham;Women's Athletic Footwear;23.00;116;2668.00;162.75;0.61;Outlet
Kohl's;1197831;17/08/2021;South;Alabama;Birmingham;Men's Apparel;28.00;88;2464.00;113.34;0.46;Outlet
Kohl's;1197831;18/08/2021;South;Alabama;Birmingham;Women's Apparel;26.00;120;3120.00;205.92;0.66;Outlet
Kohl's;1197831;19/08/2021;South;Alabama;Birmingham;Men's Street Footwear;15.00;215;3225.00;167.70;0.52;Outlet
Kohl's;1197831;20/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;16.00;202;3232.00;151.90;0.47;Outlet
Kohl's;1197831;21/08/2021;South;Alabama;Birmingham;Women's Street Footwear;11.00;152;1672.00;78.58;0.47;Outlet
Kohl's;1197831;22/08/2021;South;Alabama;Birmingham;Women's Athletic Footwear;15.00;116;1740.00;104.40;0.6;Outlet
Kohl's;1197831;23/08/2021;South;Alabama;Birmingham;Men's Apparel;19.00;88;1672.00;70.22;0.42;Outlet
Kohl's;1197831;24/08/2021;South;Alabama;Birmingham;Women's Apparel;14.00;165;2310.00;154.77;0.67;Outlet
Kohl's;1197831;25/08/2021;South;Alabama;Birmingham;Men's Street Footwear;7.00;224;1568.00;73.70;0.47;Outlet
Kohl's;1197831;26/08/2021;South;Alabama;Birmingham;Men's Athletic Footwear;16.00;218;3488.00;170.91;0.49;Outlet
Kohl's;1197831;27/08/2021;South;Alabama;Birmingham;Women's Street Footwear;11.00;190;2090.00;108.68;0.52;Outlet
Kohl's;1197831;28/08/2021;South;Alabama;Birmingham;Women's Athletic Footwear;26.00;165;4290.00;261.69;0.61;Outlet
Kohl's;1197831;29/08/2021;South;Alabama;Birmingham;Men's Apparel;39.00;132;5148.00;216.22;0.42;Outlet
Kohl's;1197831;30/08/2021;South;Alabama;Birmingham;Women's Apparel;36.00;263;9468.00;624.89;0.66;Outlet
Kohl's;1197831;31/08/2021;South;Alabama;Birmingham;Men's Street Footwear;30.00;225;6750.00;324.00;0.48;Outlet
Kohl's;1197831;01/09/2021;South;Alabama;Birmingham;Men's Athletic Footwear;35.00;233;8155.00;383.29;0.47;Outlet
Kohl's;1197831;02/09/2021;South;Alabama;Birmingham;Women's Street Footwear;35.00;228;7980.00;406.98;0.51;Outlet
Kohl's;1197831;03/09/2021;South;Alabama;Birmingham;Women's Athletic Footwear;31.00;210;6510.00;390.60;0.6;Outlet
Kohl's;1197831;04/09/2021;South;Alabama;Birmingham;Men's Apparel;38.00;165;6270.00;294.69;0.47;Outlet
Kohl's;1197831;05/09/2021;South;Alabama;Birmingham;Women's Apparel;36.00;280;10080.00;645.12;0.64;Outlet
Kohl's;1197831;06/09/2021;South;Alabama;Birmingham;Men's Street Footwear;31.00;256;7936.00;420.61;0.53;Outlet
Kohl's;1197831;07/09/2021;South;Alabama;Birmingham;Men's Athletic Footwear;37.00;264;9768.00;537.24;0.55;Outlet
Kohl's;1197831;08/09/2021;South;Alabama;Birmingham;Women's Street Footwear;31.00;322;9982.00;558.99;0.56;Outlet
Kohl's;1197831;09/09/2021;South;Alabama;Birmingham;Women's Athletic Footwear;36.00;196;7056.00;472.75;0.67;Outlet
Kohl's;1197831;10/09/2021;South;Alabama;Birmingham;Men's Apparel;35.00;179;6265.00;325.78;0.52;Outlet
Kohl's;1197831;11/09/2021;South;Alabama;Birmingham;Women's Apparel;47.00;280;13160.00;921.20;0.7;Outlet
Kohl's;1197831;12/09/2021;South;Alabama;Birmingham;Men's Street Footwear;27.00;233;6291.00;346.01;0.55;Outlet
Kohl's;1197831;13/09/2021;South;Alabama;Birmingham;Men's Athletic Footwear;39.00;233;9087.00;490.70;0.54;Outlet
Kohl's;1197831;14/09/2021;South;Alabama;Birmingham;Women's Street Footwear;36.00;278;10008.00;530.42;0.53;Outlet
Kohl's;1197831;15/09/2021;South;Alabama;Birmingham;Women's Athletic Footwear;37.00;140;5180.00;331.52;0.64;Outlet
Kohl's;1197831;16/09/2021;South;Alabama;Birmingham;Men's Apparel;42.00;140;5880.00;294.00;0.5;Outlet
Kohl's;1197831;17/09/2021;South;Alabama;Birmingham;Women's Apparel;39.00;203;7917.00;562.11;0.71;Outlet
Kohl's;1197831;18/09/2021;South;Alabama;Birmingham;Men's Street Footwear;38.00;206;7828.00;430.54;0.55;Outlet
Kohl's;1197831;19/09/2021;South;Alabama;Birmingham;Men's Athletic Footwear;36.00;173;6228.00;342.54;0.55;Outlet
Kohl's;1197831;20/09/2021;South;Alabama;Birmingham;Women's Street Footwear;47.00;213;10011.00;560.62;0.56;Outlet
Kohl's;1197831;21/09/2021;South;Alabama;Birmingham;Women's Athletic Footwear;44.00;105;4620.00;304.92;0.66;Outlet
Kohl's;1197831;22/09/2021;South;Alabama;Birmingham;Men's Apparel;35.00;116;4060.00;194.88;0.48;Outlet
Kohl's;1197831;23/09/2021;South;Alabama;Birmingham;Women's Apparel;26.00;190;4940.00;355.68;0.72;Outlet
Kohl's;1197831;24/09/2021;South;Alabama;Birmingham;Men's Street Footwear;20.00;184;3680.00;191.36;0.52;Outlet
Kohl's;1197831;25/09/2021;South;Alabama;Birmingham;Men's Athletic Footwear;23.00;173;3979.00;218.85;0.55;Outlet
Kohl's;1197831;26/09/2021;South;Alabama;Birmingham;Women's Street Footwear;24.00;166;3984.00;215.14;0.54;Outlet
Kohl's;1197831;27/09/2021;South;Alabama;Birmingham;Women's Athletic Footwear;26.00;98;2548.00;170.72;0.67;Outlet
Kohl's;1197831;28/09/2021;South;Alabama;Birmingham;Men's Apparel;22.00;105;2310.00;113.19;0.49;Outlet
Kohl's;1197831;29/09/2021;South;Alabama;Birmingham;Women's Apparel;26.00;147;3822.00;275.18;0.72;Outlet
Kohl's;1197831;30/09/2021;South;Alabama;Birmingham;Men's Street Footwear;14.00;188;2632.00;150.02;0.57;Outlet
Kohl's;1197831;01/10/2021;South;Alabama;Birmingham;Men's Athletic Footwear;14.00;200;2800.00;145.60;0.52;Outlet
Kohl's;1197831;02/10/2021;South;Alabama;Birmingham;Women's Street Footwear;33.00;196;6468.00;355.74;0.55;Outlet
Kohl's;1197831;03/10/2021;South;Alabama;Birmingham;Women's Athletic Footwear;36.00;135;4860.00;325.62;0.67;Outlet
Kohl's;1197831;04/10/2021;South;Alabama;Birmingham;Men's Apparel;37.00;149;5513.00;264.62;0.48;Outlet
Kohl's;1197831;05/10/2021;South;Alabama;Birmingham;Women's Apparel;45.00;188;8460.00;583.74;0.69;Outlet
Kohl's;1197831;06/10/2021;South;Alabama;Birmingham;Men's Street Footwear;46.00;240;11040.00;618.24;0.56;Outlet
Kohl's;1197831;07/10/2021;South;Alabama;Birmingham;Men's Athletic Footwear;40.00;248;9920.00;525.76;0.53;Outlet
Kohl's;1197831;08/10/2021;South;Alabama;Birmingham;Women's Street Footwear;47.00;217;10199.00;550.75;0.54;Outlet
Kohl's;1197831;09/10/2021;South;Alabama;Birmingham;Women's Athletic Footwear;52.00;193;10036.00;632.27;0.63;Outlet
Kohl's;1197831;10/10/2021;South;Alabama;Birmingham;Men's Apparel;40.00;155;6200.00;291.40;0.47;Outlet
Kohl's;1197831;11/10/2021;South;Alabama;Birmingham;Women's Apparel;56.00;225;12600.00;907.20;0.72;Outlet
Kohl's;1185732;12/10/2021;South;Alabama;Birmingham;Men's Street Footwear;27.00;140;3780.00;147.42;0.39;Outlet
Kohl's;1185732;13/10/2021;South;Alabama;Birmingham;Men's Athletic Footwear;30.00;88;2640.00;108.24;0.41;Outlet
Kohl's;1185732;14/10/2021;South;Alabama;Birmingham;Women's Street Footwear;23.00;83;1909.00;80.18;0.42;Outlet
Kohl's;1185732;15/10/2021;South;Alabama;Birmingham;Women's Athletic Footwear;25.00;30;750.00;24.75;0.33;Outlet
Kohl's;1128299;17/02/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;36.00;94;3384.00;125.21;0.37;Outlet
Kohl's;1128299;17/02/2021;Southeast;Florida;Orlando;Men's Apparel;44.00;62;2728.00;65.47;0.24;Outlet
Kohl's;1128299;17/02/2021;Southeast;Florida;Orlando;Women's Apparel;33.00;124;4092.00;208.69;0.51;Outlet
Kohl's;1128299;16/03/2021;Southeast;Florida;Orlando;Men's Street Footwear;35.00;171;5985.00;203.49;0.34;Outlet
Kohl's;1128299;16/03/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;44.00;124;5456.00;169.14;0.31;Outlet
Kohl's;1128299;16/03/2021;Southeast;Florida;Orlando;Women's Street Footwear;47.00;149;7003.00;224.10;0.32;Outlet
Kohl's;1128299;16/03/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;42.00;114;4788.00;167.58;0.35;Outlet
Kohl's;1128299;16/03/2021;Southeast;Florida;Orlando;Men's Apparel;44.00;60;2640.00;68.64;0.26;Outlet
Kohl's;1128299;16/03/2021;Southeast;Florida;Orlando;Women's Apparel;48.00;131;6288.00;295.54;0.47;Outlet
Kohl's;1128299;17/04/2021;Southeast;Florida;Orlando;Men's Street Footwear;47.00;171;8037.00;289.33;0.36;Outlet
Kohl's;1128299;17/04/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;51.00;105;5355.00;144.59;0.27;Outlet
Kohl's;1128299;17/04/2021;Southeast;Florida;Orlando;Women's Street Footwear;49.00;132;6468.00;219.91;0.34;Outlet
Kohl's;1128299;17/04/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;41.00;90;3690.00;129.15;0.35;Outlet
Kohl's;1128299;17/04/2021;Southeast;Florida;Orlando;Men's Apparel;47.00;60;2820.00;62.04;0.22;Outlet
Kohl's;1128299;17/04/2021;Southeast;Florida;Orlando;Women's Apparel;57.00;113;6441.00;322.05;0.5;Outlet
Kohl's;1128299;18/05/2021;Southeast;Florida;Orlando;Men's Street Footwear;44.00;201;8844.00;291.85;0.33;Outlet
Kohl's;1128299;18/05/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;46.00;132;6072.00;170.02;0.28;Outlet
Kohl's;1128299;18/05/2021;Southeast;Florida;Orlando;Women's Street Footwear;46.00;132;6072.00;218.59;0.36;Outlet
Kohl's;1128299;18/05/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;39.00;107;4173.00;141.88;0.34;Outlet
Kohl's;1128299;18/05/2021;Southeast;Florida;Orlando;Men's Apparel;42.00;68;2856.00;71.40;0.25;Outlet
Kohl's;1128299;18/05/2021;Southeast;Florida;Orlando;Women's Apparel;48.00;173;8304.00;390.29;0.47;Outlet
Kohl's;1128299;17/06/2021;Southeast;Florida;Orlando;Men's Street Footwear;50.00;272;13600.00;435.20;0.32;Outlet
Kohl's;1128299;17/06/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;53.00;224;11872.00;344.29;0.29;Outlet
Kohl's;1128299;17/06/2021;Southeast;Florida;Orlando;Women's Street Footwear;60.00;238;14280.00;471.24;0.33;Outlet
Kohl's;1128299;17/06/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;66.00;196;12936.00;478.63;0.37;Outlet
Kohl's;1128299;17/06/2021;Southeast;Florida;Orlando;Men's Apparel;71.00;153;10863.00;238.99;0.22;Outlet
Kohl's;1128299;17/06/2021;Southeast;Florida;Orlando;Women's Apparel;74.00;248;18352.00;862.54;0.47;Outlet
Kohl's;1128299;16/07/2021;Southeast;Florida;Orlando;Men's Street Footwear;68.00;297;20196.00;747.25;0.37;Outlet
Kohl's;1128299;16/07/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;74.00;263;19462.00;544.94;0.28;Outlet
Kohl's;1128299;16/07/2021;Southeast;Florida;Orlando;Women's Street Footwear;72.00;238;17136.00;582.62;0.34;Outlet
Kohl's;1128299;16/07/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;59.00;186;10974.00;362.14;0.33;Outlet
Kohl's;1128299;16/07/2021;Southeast;Florida;Orlando;Men's Apparel;68.00;208;14144.00;311.17;0.22;Outlet
Kohl's;1128299;16/07/2021;Southeast;Florida;Orlando;Women's Apparel;75.00;195;14625.00;687.38;0.47;Outlet
Kohl's;1128299;17/08/2021;Southeast;Florida;Orlando;Men's Street Footwear;68.00;255;17340.00;624.24;0.36;Outlet
Kohl's;1128299;17/08/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;60.00;272;16320.00;440.64;0.27;Outlet
Kohl's;1128299;17/08/2021;Southeast;Florida;Orlando;Women's Street Footwear;62.00;231;14322.00;472.63;0.33;Outlet
Kohl's;1128299;17/08/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;64.00;147;9408.00;310.46;0.33;Outlet
Kohl's;1128299;17/08/2021;Southeast;Florida;Orlando;Men's Apparel;63.00;166;10458.00;250.99;0.24;Outlet
Kohl's;1128299;17/08/2021;Southeast;Florida;Orlando;Women's Apparel;60.00;96;5760.00;282.24;0.49;Outlet
Kohl's;1128299;18/09/2021;Southeast;Florida;Orlando;Men's Street Footwear;44.00;155;6820.00;252.34;0.37;Outlet
Kohl's;1128299;18/09/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;45.00;150;6750.00;209.25;0.31;Outlet
Kohl's;1128299;18/09/2021;Southeast;Florida;Orlando;Women's Street Footwear;39.00;96;3744.00;123.55;0.33;Outlet
Kohl's;1128299;18/09/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;44.00;78;3432.00;126.98;0.37;Outlet
Kohl's;1128299;18/09/2021;Southeast;Florida;Orlando;Men's Apparel;54.00;94;5076.00;116.75;0.23;Outlet
Kohl's;1128299;18/09/2021;Southeast;Florida;Orlando;Women's Apparel;42.00;99;4158.00;203.74;0.49;Outlet
Kohl's;1128299;17/10/2021;Southeast;Florida;Orlando;Men's Street Footwear;39.00;140;5460.00;202.02;0.37;Outlet
Kohl's;1128299;17/10/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;43.00;190;8170.00;236.93;0.29;Outlet
Kohl's;1128299;17/10/2021;Southeast;Florida;Orlando;Women's Street Footwear;43.00;128;5504.00;187.14;0.34;Outlet
Kohl's;1128299;17/10/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;40.00;120;4800.00;168.00;0.35;Outlet
Kohl's;1128299;17/10/2021;Southeast;Florida;Orlando;Men's Apparel;47.00;116;5452.00;119.94;0.22;Outlet
Kohl's;1128299;17/10/2021;Southeast;Florida;Orlando;Women's Apparel;53.00;140;7420.00;385.84;0.52;Outlet
Kohl's;1128299;17/11/2021;Southeast;Florida;Orlando;Men's Street Footwear;41.00;188;7708.00;262.07;0.34;Outlet
Kohl's;1128299;17/11/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;46.00;231;10626.00;340.03;0.32;Outlet
Kohl's;1128299;17/11/2021;Southeast;Florida;Orlando;Women's Street Footwear;44.00;173;7612.00;281.64;0.37;Outlet
Kohl's;1128299;17/11/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;47.00;170;7990.00;271.66;0.34;Outlet
Kohl's;1128299;17/11/2021;Southeast;Florida;Orlando;Men's Apparel;58.00;147;8526.00;230.20;0.27;Outlet
Kohl's;1128299;17/11/2021;Southeast;Florida;Orlando;Women's Apparel;66.00;198;13068.00;653.40;0.5;Outlet
Kohl's;1128299;16/12/2021;Southeast;Florida;Orlando;Men's Street Footwear;58.00;280;16240.00;584.64;0.36;Outlet
Kohl's;1128299;16/12/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;55.00;256;14080.00;436.48;0.31;Outlet
Kohl's;1128299;16/12/2021;Southeast;Florida;Orlando;Women's Street Footwear;64.00;204;13056.00;430.85;0.33;Outlet
Kohl's;1128299;16/12/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;58.00;204;11832.00;402.29;0.34;Outlet
Kohl's;1128299;16/12/2021;Southeast;Florida;Orlando;Men's Apparel;64.00;179;11456.00;297.86;0.26;Outlet
Kohl's;1128299;16/12/2021;Southeast;Florida;Orlando;Women's Apparel;64.00;200;12800.00;614.40;0.48;Outlet
Kohl's;1185732;12/01/2021;Southeast;Florida;Orlando;Men's Street Footwear;30.00;272;8160.00;416.16;0.51;Outlet
Kohl's;1185732;12/01/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;36.00;221;7956.00;318.24;0.4;Outlet
Kohl's;1185732;12/01/2021;Southeast;Florida;Orlando;Women's Street Footwear;26.00;202;5252.00;152.31;0.29;Outlet
Kohl's;1185732;12/01/2021;Southeast;Florida;Orlando;Women's Athletic Footwear;30.00;170;5100.00;188.70;0.37;Outlet
Kohl's;1185732;12/01/2021;Southeast;Florida;Orlando;Men's Apparel;36.00;193;6948.00;284.87;0.41;Outlet
Kohl's;1185732;12/01/2021;Southeast;Florida;Orlando;Women's Apparel;35.00;221;7735.00;425.43;0.55;Outlet
Kohl's;1185732;10/02/2021;Southeast;Florida;Orlando;Men's Street Footwear;36.00;288;10368.00;487.30;0.47;Outlet
Kohl's;1185732;10/02/2021;Southeast;Florida;Orlando;Men's Athletic Footwear;31.00;165;5115.00;209.72;0.41;Outlet
Kohl's;1185732;10/02/2021;Southeast;Florida;Orlando;Women's Street Footwear;23.00;204;4692.00;150.14;0.32;Outlet
Kohl's;1128299;24/02/2021;Southeast;Virginia;Richmond;Women's Athletic Footwear;28.00;64;1792.00;73.47;0.41;Outlet
Kohl's;1128299;24/02/2021;Southeast;Virginia;Richmond;Men's Apparel;29.00;39;1131.00;50.90;0.45;Outlet
Kohl's;1128299;24/02/2021;Southeast;Virginia;Richmond;Women's Apparel;30.00;107;3210.00;115.56;0.36;Outlet
Kohl's;1128299;23/03/2021;Southeast;Virginia;Richmond;Men's Street Footwear;30.00;162;4860.00;184.68;0.38;Outlet
Kohl's;1128299;23/03/2021;Southeast;Virginia;Richmond;Men's Athletic Footwear;35.00;98;3430.00;140.63;0.41;Outlet
Kohl's;1128299;23/03/2021;Southeast;Virginia;Richmond;Women's Street Footwear;43.00;112;4816.00;197.46;0.41;Outlet
Kohl's;1128299;23/03/2021;Southeast;Virginia;Richmond;Women's Athletic Footwear;38.00;78;2964.00;115.60;0.39;Outlet
Kohl's;1128299;23/03/2021;Southeast;Virginia;Richmond;Men's Apparel;43.00;33;1419.00;59.60;0.42;Outlet
Kohl's;1128299;23/03/2021;Southeast;Virginia;Richmond;Women's Apparel;35.00;102;3570.00;128.52;0.36;Outlet
Kohl's;1128299;24/04/2021;Southeast;Virginia;Richmond;Men's Street Footwear;38.00;147;5586.00;206.68;0.37;Outlet
Kohl's;1128299;24/04/2021;Southeast;Virginia;Richmond;Men's Athletic Footwear;44.00;85;3740.00;153.34;0.41;Outlet
Kohl's;1128299;24/04/2021;Southeast;Virginia;Richmond;Women's Street Footwear;41.00;114;4674.00;172.94;0.37;Outlet
Kohl's;1128299;24/04/2021;Southeast;Virginia;Richmond;Women's Athletic Footwear;32.00;68;2176.00;91.39;0.42;Outlet
Kohl's;1128299;24/04/2021;Southeast;Virginia;Richmond;Men's Apparel;40.00;40;1600.00;67.20;0.42;Outlet
